PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
35177194,Predictors of Left Main Coronary Artery Disease in the ISCHEMIA Trial,"Senior R, Reynolds HR, Min JK, Berman DS, Picard MH, Chaitman BR, Shaw LJ, Page CB, Govindan SC, Lopez-Sendon J, Peteiro J, Wander GS, Drozdz J, Marin-Neto J, Selvanayagam JB, Newman JD, Thuaire C, Christopher J, Jang JJ, Kwong RY, Bangalore S, Stone GW, O'Brien SM, Boden WE, Maron DJ, Hochman JS; ISCHEMIA Research Group.",J Am Coll Cardiol. 2022 Feb 22;79(7):651-661. doi: 10.1016/j.jacc.2021.11.052.,Senior R,J Am Coll Cardiol,2022,2/18/22,PMC8875308,NIHMS1767313,10.1016/j.jacc.2021.11.052
10308309,Telephone biotelemetry,Suthasinekul S.,J Clin Eng. 1978 Apr-Jun;3(2):137-44. doi: 10.1097/00004669-197804000-00006.,Suthasinekul S,J Clin Eng,1978,3/13/78,,,10.1097/00004669-197804000-00006
31236936,Movement reveals reproductive tactics in male elephants,"Taylor LA, Vollrath F, Lambert B, Lunn D, Douglas-Hamilton I, Wittemyer G.",J Anim Ecol. 2020 Jan;89(1):57-67. doi: 10.1111/1365-2656.13035. Epub 2019 Jun 24.,Taylor LA,J Anim Ecol,2020,6/26/19,PMC7004166,,10.1111/1365-2656.13035
31223482,Acoustic evaluation of behavioral states predicted from GPS tracking: a case study of a marine fishing bat,"Hurme E, Gurarie E, Greif S, Herrera M LG, Flores-Martínez JJ, Wilkinson GS, Yovel Y.",Mov Ecol. 2019 Jun 14;7:21. doi: 10.1186/s40462-019-0163-7. eCollection 2019.,Hurme E,Mov Ecol,2019,6/22/19,PMC6567457,,10.1186/s40462-019-0163-7
30958135,Proximity sensors on common noctule bats reveal evidence that mothers guide juveniles to roosts but not food,"Ripperger S, Günther L, Wieser H, Duda N, Hierold M, Cassens B, Kapitza R, Koelpin A, Mayer F.",Biol Lett. 2019 Feb 28;15(2):20180884. doi: 10.1098/rsbl.2018.0884.,Ripperger S,Biol Lett,2019,4/9/19,PMC6405471,,10.1098/rsbl.2018.0884
30251470,Why implantation of bio-loggers may improve our understanding of how animals cope within their natural environment,"Forin-Wiart MA, Enstipp MR, LE Maho Y, Handrich Y.",Integr Zool. 2019 Jan;14(1):48-64. doi: 10.1111/1749-4877.12364.,Forin-Wiart MA,Integr Zool,2019,9/26/18,,,10.1111/1749-4877.12364
29875281,Understanding the ontogeny of foraging behaviour: insights from combining marine predator bio-logging with satellite-derived oceanography in hidden Markov models,"Grecian WJ, Lane JV, Michelot T, Wade HM, Hamer KC.",J R Soc Interface. 2018 Jun;15(143):20180084. doi: 10.1098/rsif.2018.0084.,Grecian WJ,J R Soc Interface,2018,6/8/18,PMC6030624,,10.1098/rsif.2018.0084
28357113,Identification of animal movement patterns using tri-axial magnetometry,"Williams HJ, Holton MD, Shepard ELC, Largey N, Norman B, Ryan PG, Duriez O, Scantlebury M, Quintana F, Magowan EA, Marks NJ, Alagaili AN, Bennett NC, Wilson RP.",Mov Ecol. 2017 Mar 27;5:6. doi: 10.1186/s40462-017-0097-x. eCollection 2017.,Williams HJ,Mov Ecol,2017,3/31/17,PMC5367006,,10.1186/s40462-017-0097-x
28196148,From the track to the ocean: Using flow control to improve marine bio-logging tags for cetaceans,"Fiore G, Anderson E, Garborg CS, Murray M, Johnson M, Moore MJ, Howle L, Shorter KA.",PLoS One. 2017 Feb 14;12(2):e0170962. doi: 10.1371/journal.pone.0170962. eCollection 2017.,Fiore G,PLoS One,2017,2/15/17,PMC5308854,,10.1371/journal.pone.0170962
27973587,How Elephant Seals (Mirounga leonina) Adjust Their Fine Scale Horizontal Movement and Diving Behaviour in Relation to Prey Encounter Rate,"Le Bras Y, Jouma'a J, Picard B, Guinet C.",PLoS One. 2016 Dec 14;11(12):e0167226. doi: 10.1371/journal.pone.0167226. eCollection 2016.,Le Bras Y,PLoS One,2016,12/16/16,PMC5156345,,10.1371/journal.pone.0167226
27676295,Bio-logging,"Fehlmann G, King AJ.",Curr Biol. 2016 Sep 26;26(18):R830-R831. doi: 10.1016/j.cub.2016.05.033.,Fehlmann G,Curr Biol,2016,9/28/16,,,10.1016/j.cub.2016.05.033
26600300,Recreational Fish-Finders--An Inexpensive Alternative to Scientific Echo-Sounders for Unravelling the Links between Marine Top Predators and Their Prey,"McInnes AM, Khoosal A, Murrell B, Merkle D, Lacerda M, Nyengera R, Coetzee JC, Edwards LC, Ryan PG, Rademan J, van der Westhuizen JJ, Pichegru L.",PLoS One. 2015 Nov 23;10(11):e0140936. doi: 10.1371/journal.pone.0140936. eCollection 2015.,McInnes AM,PLoS One,2015,11/25/15,PMC4658084,,10.1371/journal.pone.0140936
26439491,Combined Use of GPS and Accelerometry Reveals Fine Scale Three-Dimensional Foraging Behaviour in the Short-Tailed Shearwater,"Berlincourt M, Angel LP, Arnould JP.",PLoS One. 2015 Oct 6;10(10):e0139351. doi: 10.1371/journal.pone.0139351. eCollection 2015.,Berlincourt M,PLoS One,2015,10/7/15,PMC4595135,,10.1371/journal.pone.0139351
26378296,The golden age of bio-logging: how animal-borne sensors are advancing the frontiers of ecology,"Wilmers CC, Nickel B, Bryce CM, Smith JA, Wheat RE, Yovovich V.",Ecology. 2015 Jul;96(7):1741-53. doi: 10.1890/14-1401.1.,Wilmers CC,Ecology,2015,9/18/15,,,10.1890/14-1401.1
25230460,Longitudinal bio-logging reveals interplay between extrinsic and intrinsic carry-over effects in a long-lived vertebrate,"Daunt F, Reed TE, Newell M, Burthe S, Phillips RA, Lewis S, Wanless S.",Ecology. 2014 Aug;95(8):2077-83. doi: 10.1890/13-1797.1.,Daunt F,Ecology,2014,9/19/14,,,10.1890/13-1797.1
23703258,Temporal fractals in seabird foraging behaviour: diving through the scales of time,"Macintosh AJ, Pelletier L, Chiaradia A, Kato A, Ropert-Coudert Y.",Sci Rep. 2013;3:1884. doi: 10.1038/srep01884.,Macintosh AJ,Sci Rep,2013,5/25/13,PMC3662970,,10.1038/srep01884
23635496,"Predictive ethoinformatics reveals the complex migratory behaviour of a pelagic seabird, the Manx Shearwater","Freeman R, Dean B, Kirk H, Leonard K, Phillips RA, Perrins CM, Guilford T.",J R Soc Interface. 2013 May 1;10(84):20130279. doi: 10.1098/rsif.2013.0279. Print 2013 Jul 6.,Freeman R,J R Soc Interface,2013,5/3/13,PMC3673166,,10.1098/rsif.2013.0279
23124655,How large is large: estimating ecologically meaningful isotopic differences in observational studies of wild animals,"Authier M, Dragon AC, Cherel Y, Guinet C.",Rapid Commun Mass Spectrom. 2012 Dec 15;26(23):2657-64. doi: 10.1002/rcm.6389.,Authier M,Rapid Commun Mass Spectrom,2012,11/6/12,,,10.1002/rcm.6389
22216123,Do porpoises choose their associates? A new method for analyzing social relationships among cetaceans,"Sakai M, Wang D, Wang K, Li S, Akamatsu T.",PLoS One. 2011;6(12):e28836. doi: 10.1371/journal.pone.0028836. Epub 2011 Dec 21.,Sakai M,PLoS One,2011,1/5/12,PMC3244420,,10.1371/journal.pone.0028836
36449460,Developing a classification system to assign activity states to two species of freshwater turtles,"Auge AC, Blouin-Demers G, Murray DL.",PLoS One. 2022 Nov 30;17(11):e0277491. doi: 10.1371/journal.pone.0277491. eCollection 2022.,Auge AC,PLoS One,2022,11/30/22,PMC9710770,,10.1371/journal.pone.0277491
35699929,At-Sea Habitat Use of Rhinoceros Auklets Breeding in the Shelf Region of Eastern Hokkaido,"Sato T, Yabuhara Y, Okado J, Watanuki Y, Yamauchi A, Kawaguchi Y.",Zoolog Sci. 2022 Jun;39(3):261-269. doi: 10.2108/zs210014.,Sato T,Zoolog Sci,2022,6/14/22,,,10.2108/zs210014
35691016,Reliability of water-based medium-expansion foam as a depopulation method for nursery pigs and cull sows,"Arruda AG, Campler MR, Cheng TY, Youngblood B, Capria V, Kieffer J, Moeller S, Bowman AS.",Transbound Emerg Dis. 2022 Sep;69(5):e2719-e2730. doi: 10.1111/tbed.14622. Epub 2022 Jun 22.,Arruda AG,Transbound Emerg Dis,2022,6/12/22,PMC9796781,,10.1111/tbed.14622
35234874,Scaling of maneuvering performance in baleen whales: larger whales outperform expectations,"Segre PS, Gough WT, Roualdes EA, Cade DE, Czapanskiy MF, Fahlbusch J, Kahane-Rapport SR, Oestreich WK, Bejder L, Bierlich KC, Burrows JA, Calambokidis J, Chenoweth EM, di Clemente J, Durban JW, Fearnbach H, Fish FE, Friedlaender AS, Hegelund P, Johnston DW, Nowacek DP, Oudejans MG, Penry GS, Potvin J, Simon M, Stanworth A, Straley JM, Szabo A, Videsen SKA, Visser F, Weir CR, Wiley DN, Goldbogen JA.",J Exp Biol. 2022 Mar 1;225(5):jeb243224. doi: 10.1242/jeb.243224. Epub 2022 Mar 2.,Segre PS,J Exp Biol,2022,3/2/22,PMC8976943,,10.1242/jeb.243224
34570774,Fine-scale movement patterns and habitat selection of little owls (Athene noctua) from two declining populations,"Mayer M, Šálek M, Fox AD, Juhl Lindhøj F, Jacobsen LB, Sunde P.",PLoS One. 2021 Sep 27;16(9):e0256608. doi: 10.1371/journal.pone.0256608. eCollection 2021.,Mayer M,PLoS One,2021,9/27/21,PMC8476024,,10.1371/journal.pone.0256608
34493076,The interplay of wind and uplift facilitates over-water flight in facultative soaring birds,"Nourani E, Bohrer G, Becciu P, Bierregaard RO, Duriez O, Figuerola J, Gangoso L, Giokas S, Higuchi H, Kassara C, Kulikova O, Lecomte N, Monti F, Pokrovsky I, Sforzi A, Therrien JF, Tsiopelas N, Vansteelant WMG, Viana DS, Yamaguchi NM, Wikelski M, Safi K.",Proc Biol Sci. 2021 Sep 8;288(1958):20211603. doi: 10.1098/rspb.2021.1603. Epub 2021 Sep 8.,Nourani E,Proc Biol Sci,2021,9/8/21,PMC8424339,,10.1098/rspb.2021.1603
34186003,GPS collars have an apparent positive effect on the survival of a large carnivore,"Milleret C, Bischof R, Dupont P, Brøseth H, Odden J, Mattisson J.",Biol Lett. 2021 Jun;17(6):20210128. doi: 10.1098/rsbl.2021.0128. Epub 2021 Jun 30.,Milleret C,Biol Lett,2021,6/29/21,PMC8241484,,10.1098/rsbl.2021.0128
34031452,Health monitoring in birds using bio-loggers and whole blood transcriptomics,"Jax E, Müller I, Börno S, Borlinghaus H, Eriksson G, Fricke E, Timmermann B, Pendl H, Fiedler W, Klein K, Schreiber F, Wikelski M, Magor KE, Kraus RHS.",Sci Rep. 2021 May 24;11(1):10815. doi: 10.1038/s41598-021-90212-8.,Jax E,Sci Rep,2021,5/25/21,PMC8144624,,10.1038/s41598-021-90212-8
33345151,Estimating Walking Speed in the Wild,"Baroudi L, Newman MW, Jackson EA, Barton K, Shorter KA, Cain SM.",Front Sports Act Living. 2020 Nov 25;2:583848. doi: 10.3389/fspor.2020.583848. eCollection 2020.,Baroudi L,Front Sports Act Living,2020,12/21/20,PMC7739717,,10.3389/fspor.2020.583848
32186720,"Quantifying the Autonomic Response to Stressors-One Way to Expand the Definition of ""Stress"" in Animals","Gaidica M, Dantzer B.",Integr Comp Biol. 2020 Jul 1;60(1):113-125. doi: 10.1093/icb/icaa009.,Gaidica M,Integr Comp Biol,2020,3/19/20,,,10.1093/icb/icaa009
31323837,Music Festival Makes Hedgehogs Move: How Individuals Cope Behaviorally in Response to Human-Induced Stressors,"Rast W, Barthel LMF, Berger A.",Animals (Basel). 2019 Jul 18;9(7):455. doi: 10.3390/ani9070455.,Rast W,Animals (Basel),2019,7/21/19,PMC6680799,,10.3390/ani9070455
31235773,Remote physiological monitoring provides unique insights on the cardiovascular performance and stress responses of freely swimming rainbow trout in aquaculture,"Brijs J, Sandblom E, Axelsson M, Sundell K, Sundh H, Kiessling A, Berg C, Gräns A.",Sci Rep. 2019 Jun 24;9(1):9090. doi: 10.1038/s41598-019-45657-3.,Brijs J,Sci Rep,2019,6/26/19,PMC6591390,,10.1038/s41598-019-45657-3
30585402,A focus on the European hamster to illustrate how to monitor endangered species,"Kletty F, Tissier M, Kourkgy C, Capber F, Zahariev A, Chatelain N, Courtecuisse J, LE Maho Y, Habold C.",Integr Zool. 2019 Jan;14(1):65-74. doi: 10.1111/1749-4877.12375.,Kletty F,Integr Zool,2019,12/27/18,,,10.1111/1749-4877.12375
30540854,Utility of time-lapse photography in studies of seabird ecology,"De Pascalis F, Collins PM, Green JA.",PLoS One. 2018 Dec 12;13(12):e0208995. doi: 10.1371/journal.pone.0208995. eCollection 2018.,De Pascalis F,PLoS One,2018,12/13/18,PMC6291154,,10.1371/journal.pone.0208995
30386705,Using accelerometers to develop time-energy budgets of wild fur seals from captive surrogates,"Ladds MA, Salton M, Hocking DP, McIntosh RR, Thompson AP, Slip DJ, Harcourt RG.",PeerJ. 2018 Oct 26;6:e5814. doi: 10.7717/peerj.5814. eCollection 2018.,Ladds MA,PeerJ,2018,11/3/18,PMC6204822,,10.7717/peerj.5814
28725418,Development of an automated method of detecting stereotyped feeding events in multisensor data from tagged rorqual whales,"Allen AN, Goldbogen JA, Friedlaender AS, Calambokidis J.",Ecol Evol. 2016 Sep 29;6(20):7522-7535. doi: 10.1002/ece3.2386. eCollection 2016 Oct.,Allen AN,Ecol Evol,2016,7/21/17,PMC5513260,,10.1002/ece3.2386
28612235,"Bio-logging, new technologies to study conservation physiology on the move: a case study on annual survival of Himalayan vultures","Sherub S, Fiedler W, Duriez O, Wikelski M.",J Comp Physiol A Neuroethol Sens Neural Behav Physiol. 2017 Jul;203(6-7):531-542. doi: 10.1007/s00359-017-1180-x. Epub 2017 Jun 13.,Sherub S,J Comp Physiol A Neuroethol Sens Neural Behav Physiol,2017,6/15/17,PMC5522509,,10.1007/s00359-017-1180-x
28264057,"Combined bio-logging and stable isotopes reveal individual specialisations in a benthic coastal seabird, the Kerguelen shag","Camprasse EC, Cherel Y, Arnould JP, Hoskins AJ, Bost CA.",PLoS One. 2017 Mar 6;12(3):e0172278. doi: 10.1371/journal.pone.0172278. eCollection 2017.,Camprasse EC,PLoS One,2017,3/7/17,PMC5338780,,10.1371/journal.pone.0172278
26999791,Abundance and Distribution of Sperm Whales in the Canary Islands: Can Sperm Whales in the Archipelago Sustain the Current Level of Ship-Strike Mortalities?,"Fais A, Lewis TP, Zitterbart DP, Álvarez O, Tejedor A, Aguilar Soto N.",PLoS One. 2016 Mar 21;11(3):e0150660. doi: 10.1371/journal.pone.0150660. eCollection 2016.,Fais A,PLoS One,2016,3/22/16,PMC4801403,,10.1371/journal.pone.0150660
26061229,"Drivers of Daily Routines in an Ectothermic Marine Predator: Hunt Warm, Rest Warmer?","Papastamatiou YP, Watanabe YY, Bradley D, Dee LE, Weng K, Lowe CG, Caselle JE.",PLoS One. 2015 Jun 10;10(6):e0127807. doi: 10.1371/journal.pone.0127807. eCollection 2015.,Papastamatiou YP,PLoS One,2015,6/11/15,PMC4489509,,10.1371/journal.pone.0127807
24908439,Automated image-based tracking and its application in ecology,"Dell AI, Bender JA, Branson K, Couzin ID, de Polavieja GG, Noldus LP, Pérez-Escudero A, Perona P, Straw AD, Wikelski M, Brose U.",Trends Ecol Evol. 2014 Jul;29(7):417-28. doi: 10.1016/j.tree.2014.05.004. Epub 2014 Jun 5.,Dell AI,Trends Ecol Evol,2014,6/9/14,,,10.1016/j.tree.2014.05.004
24454760,How cheap is soaring flight in raptors? A preliminary investigation in freely-flying vultures,"Duriez O, Kato A, Tromp C, Dell'Omo G, Vyssotski AL, Sarrazin F, Ropert-Coudert Y.",PLoS One. 2014 Jan 15;9(1):e84887. doi: 10.1371/journal.pone.0084887. eCollection 2014.,Duriez O,PLoS One,2014,1/24/14,PMC3893159,,10.1371/journal.pone.0084887
36697158,Cause-Specific Mortality in Patients With Advanced Chronic Kidney Disease in the ISCHEMIA-CKD Trial,"Sidhu MS, Alexander KP, Huang Z, Mathew RO, Newman JD, O'Brien SM, Pellikka PA, Lyubarova R, Bockeria O, Briguori C, Kretov EL, Mazurek T, Orso F, Roik MF, Sajeev C, Shutov EV, Rockhold FW, Borrego D, Balter S, Stone GW, Chaitman BR, Goodman SG, Fleg JL, Reynolds HR, Maron DJ, Hochman JS, Bangalore S; ISCHEMIA-CKD Research Group.",JACC Cardiovasc Interv. 2023 Jan 23;16(2):209-218. doi: 10.1016/j.jcin.2022.10.062.,Sidhu MS,JACC Cardiovasc Interv,2023,1/25/23,,,10.1016/j.jcin.2022.10.062
32821856,Digitizing clinical trials,"Inan OT, Tenaerts P, Prindiville SA, Reynolds HR, Dizon DS, Cooper-Arnold K, Turakhia M, Pletcher MJ, Preston KL, Krumholz HM, Marlin BM, Mandl KD, Klasnja P, Spring B, Iturriaga E, Campo R, Desvigne-Nickens P, Rosenberg Y, Steinhubl SR, Califf RM.",NPJ Digit Med. 2020 Jul 31;3:101. doi: 10.1038/s41746-020-0302-y. eCollection 2020.,Inan OT,NPJ Digit Med,2020,8/22/20,PMC7395804,,10.1038/s41746-020-0302-y
30874766,"Effect of Catheter Ablation vs Antiarrhythmic Drug Therapy on Mortality, Stroke, Bleeding, and Cardiac Arrest Among Patients With Atrial Fibrillation: The CABANA Randomized Clinical Trial","Packer DL, Mark DB, Robb RA, Monahan KH, Bahnson TD, Poole JE, Noseworthy PA, Rosenberg YD, Jeffries N, Mitchell LB, Flaker GC, Pokushalov E, Romanov A, Bunch TJ, Noelker G, Ardashev A, Revishvili A, Wilber DJ, Cappato R, Kuck KH, Hindricks G, Davies DW, Kowey PR, Naccarelli GV, Reiffel JA, Piccini JP, Silverstein AP, Al-Khalidi HR, Lee KL; CABANA Investigators.",JAMA. 2019 Apr 2;321(13):1261-1274. doi: 10.1001/jama.2019.0693.,Packer DL,JAMA,2019,3/16/19,PMC6450284,,10.1001/jama.2019.0693
34058845,Natural History of Patients With Ischemia and No Obstructive Coronary Artery Disease: The CIAO-ISCHEMIA Study,"Reynolds HR, Picard MH, Spertus JA, Peteiro J, Lopez Sendon JL, Senior R, El-Hajjar MC, Celutkiene J, Shapiro MD, Pellikka PA, Kunichoff DF, Anthopolos R, Alfakih K, Abdul-Nour K, Khouri M, Bershtein L, De Belder M, Poh KK, Beltrame JF, Min JK, Fleg JL, Li Y, Maron DJ, Hochman JS.",Circulation. 2021 Sep 28;144(13):1008-1023. doi: 10.1161/CIRCULATIONAHA.120.046791. Epub 2021 Jun 1.,Reynolds HR,Circulation,2021,6/1/21,PMC8478858,NIHMS1735035,10.1161/CIRCULATIONAHA.120.046791
35040887,Effect of P2Y12 Inhibitors on Survival Free of Organ Support Among Non-Critically Ill Hospitalized Patients With COVID-19: A Randomized Clinical Trial,"Berger JS, Kornblith LZ, Gong MN, Reynolds HR, Cushman M, Cheng Y, McVerry BJ, Kim KS, Lopes RD, Atassi B, Berry S, Bochicchio G, de Oliveira Antunes M, Farkouh ME, Greenstein Y, Hade EM, Hudock K, Hyzy R, Khatri P, Kindzelski A, Kirwan BA, Baumann Kreuziger L, Lawler PR, Leifer E, Lopez-Sendon Moreno J, Lopez-Sendon J, Luther JF, Nigro Maia L, Quigley J, Sherwin R, Wahid L, Wilson J, Hochman JS, Neal MD; ACTIV-4a Investigators.",JAMA. 2022 Jan 18;327(3):227-236. doi: 10.1001/jama.2021.23605.,Berger JS,JAMA,2022,1/18/22,PMC8767444,,10.1001/jama.2021.23605
33267610,"Myocardial Infarction in the ISCHEMIA Trial: Impact of Different Definitions on Incidence, Prognosis, and Treatment Comparisons","Chaitman BR, Alexander KP, Cyr DD, Berger JS, Reynolds HR, Bangalore S, Boden WE, Lopes RD, Demkow M, Piero Perna G, Riezebos RK, McFalls EO, Banerjee S, Bagai A, Gosselin G, O'Brien SM, Rockhold FW, Waters DD, Thygesen KA, Stone GW, White HD, Maron DJ, Hochman JS; ISCHEMIA Research Group.",Circulation. 2021 Feb 23;143(8):790-804. doi: 10.1161/CIRCULATIONAHA.120.047987. Epub 2020 Dec 3.,Chaitman BR,Circulation,2021,12/3/20,PMC7902479,NIHMS1662421,10.1161/CIRCULATIONAHA.120.047987
35984887,Diving into the vertical dimension of elasmobranch movement ecology,"Andrzejaczek S, Lucas TCD, Goodman MC, Hussey NE, Armstrong AJ, Carlisle A, Coffey DM, Gleiss AC, Huveneers C, Jacoby DMP, Meekan MG, Mourier J, Peel LR, Abrantes K, Afonso AS, Ajemian MJ, Anderson BN, Anderson SD, Araujo G, Armstrong AO, Bach P, Barnett A, Bennett MB, Bezerra NA, Bonfil R, Boustany AM, Bowlby HD, Branco I, Braun CD, Brooks EJ, Brown J, Burke PJ, Butcher P, Castleton M, Chapple TK, Chateau O, Clarke M, Coelho R, Cortes E, Couturier LIE, Cowley PD, Croll DA, Cuevas JM, Curtis TH, Dagorn L, Dale JJ, Daly R, Dewar H, Doherty PD, Domingo A, Dove ADM, Drew M, Dudgeon CL, Duffy CAJ, Elliott RG, Ellis JR, Erdmann MV, Farrugia TJ, Ferreira LC, Ferretti F, Filmalter JD, Finucci B, Fischer C, Fitzpatrick R, Forget F, Forsberg K, Francis MP, Franks BR, Gallagher AJ, Galvan-Magana F, García ML, Gaston TF, Gillanders BM, Gollock MJ, Green JR, Green S, Griffiths CA, Hammerschlag N, Hasan A, Hawkes LA, Hazin F, Heard M, Hearn A, Hedges KJ, Henderson SM, Holdsworth J, Holland KN, Howey LA, Hueter RE, Humphries NE, Hutchinson M, Jaine FRA, Jorgensen SJ, Kanive PE, Labaja J, Lana FO, Lassauce H, Lipscombe RS, Llewellyn F, Macena BCL, et al.",Sci Adv. 2022 Aug 19;8(33):eabo1754. doi: 10.1126/sciadv.abo1754. Epub 2022 Aug 19.,Andrzejaczek S,Sci Adv,2022,8/19/22,PMC9390984,,10.1126/sciadv.abo1754
36691484,Biologging as an important tool to uncover behaviors of cryptic species: an analysis of giant armadillos (Priodontes maximus),"Cullen JA, Attias N, Desbiez ALJ, Valle D.",PeerJ. 2023 Jan 18;11:e14726. doi: 10.7717/peerj.14726. eCollection 2023.,Cullen JA,PeerJ,2023,1/24/23,PMC9864128,,10.7717/peerj.14726
36462853,Effect of water temperature on the duration of the internesting interval across sea turtle species,"Robinson NJ, Sanfèlix MM, Blanco GS, Clyde-Brockway C, Hill JE, Paladino FV, Tomás J, Tomillo PS.",J Therm Biol. 2022 Dec;110:103342. doi: 10.1016/j.jtherbio.2022.103342. Epub 2022 Sep 24.,Robinson NJ,J Therm Biol,2022,12/3/22,,,10.1016/j.jtherbio.2022.103342
36326004,Tag-based estimates of bottlenose dolphin swimming behavior and energetics,"Gabaldon JT, Zhang D, Rocho-Levine J, Moore MJ, van der Hoop J, Barton K, Shorter KA.",J Exp Biol. 2022 Nov 15;225(22):jeb244599. doi: 10.1242/jeb.244599. Epub 2022 Nov 30.,Gabaldon JT,J Exp Biol,2022,11/3/22,,,10.1242/jeb.244599
36236203,A Low-Cost Multi-Purpose IoT Sensor for Biologging and Soundscape Activities,"Vasconcelos D, Nunes NJ.",Sensors (Basel). 2022 Sep 20;22(19):7100. doi: 10.3390/s22197100.,Vasconcelos D,Sensors (Basel),2022,10/14/22,PMC9573540,,10.3390/s22197100
36127732,Central-place foraging poses variable constraints year-round in a neotropical migrant,"Lalla KM, Fraser KC, Frei B, Fischer JD, Siegrist J, Ray JD, Cohn-Haft M, Elliott KH.",Mov Ecol. 2022 Sep 20;10(1):39. doi: 10.1186/s40462-022-00337-2.,Lalla KM,Mov Ecol,2022,9/20/22,PMC9487155,,10.1186/s40462-022-00337-2
35944643,Built up areas in a wet landscape are stepping stones for soaring flight in a seabird,"Sage E, Bouten W, van Dijk W, Camphuysen KCJ, Shamoun-Baranes J.",Sci Total Environ. 2022 Dec 15;852:157879. doi: 10.1016/j.scitotenv.2022.157879. Epub 2022 Aug 6.,Sage E,Sci Total Environ,2022,8/9/22,,,10.1016/j.scitotenv.2022.157879
35858070,Underwater visibility constrains the foraging behaviour of a diving pelagic seabird,"Darby J, Clairbaux M, Bennison A, Quinn JL, Jessopp MJ.",Proc Biol Sci. 2022 Jul 13;289(1978):20220862. doi: 10.1098/rspb.2022.0862. Epub 2022 Jul 13.,Darby J,Proc Biol Sci,2022,7/20/22,PMC9277241,,10.1098/rspb.2022.0862
35814912,"Intra-seasonal variation in feeding rates and diel foraging behaviour in a seasonally fasting mammal, the humpback whale","Nichols RC, Cade DE, Kahane-Rapport S, Goldbogen J, Stimpert A, Nowacek D, Read AJ, Johnston DW, Friedlaender A.",R Soc Open Sci. 2022 Jul 6;9(7):211674. doi: 10.1098/rsos.211674. eCollection 2022 Jul.,Nichols RC,R Soc Open Sci,2022,7/11/22,PMC9257586,,10.1098/rsos.211674
